RECORDS_TAG,CUSH,INDIAN_PORT,BE_NO,IMP_DATE,IEC,IMPORTER_NAME,ADDRESS,CITY,CHA_NO,CHA_NAME,ORIGIN_COUNTRY,HS_CODE,PRODUCT_DESCRIPTION,QUANTITY,UNIT,UNIT_VALUE_INR,TOTAL_ASSESSABLE_VALUE_INR,UNIT_PRICE_USD,TOTAL_ASSESS_USD,TOTAL_DUTY_PAID,APPRAISING_GROUP,PORT_OF_SHIPMENT,INVOICE_CURRENCY,SUPPLIER_NAME,SUPPLIER_ADDRESS,INVOICE_UNITPRICE_FC,TYPE,INVOICE_NO,id
DCEB2DAC-B239-4079-BE96-287C7C72A8BA,INNSA1,Nhava Sheva Sea,3970816,2019-07-08T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAAFR0502JCH001,NULL,COLOMBIA,39041020,PRIME VIRGIN PVC SUSPENSION HOMOPOLYMER RESIN GRADE PVC-35- - 650,520.0,MTS,58590.0,30466800.0,840.0,436800.0,9438614.6,2G,NULL,USD,N A,N/A,840.0,H,1,5fc3cbec864ccec9bc4ab487
DCEB2DAC-B239-4079-BE96-287C7C72A8BA,INNSA1,Nhava Sheva Sea,3974226,2019-07-08T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-25 -,260.0,MTS,57892.5,15052050.0,830.0,215800.0,3007399.6,2G,NULL,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COLOMBIA COLOMBIA,809.066423,H,1,5fc3cbec864ccec9bc4ac0a6
1234CAC5-1C48-4EFB-8E15-211AA29666E5,INCCU1,Kolkata Sea,3323627,2019-05-21T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,AVVASHYA CCI LOGISTICS PVT LTD,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),5200.0,KGS,61.90043269230769,321882.25,0.869999054002919,4523.995080815179,89274.1,2G,Cartagena,USD,N A,N/A,0.823673,H,1,5fc3c90d6e32f1a208ea44ee
1234CAC5-1C48-4EFB-8E15-211AA29666E5,INCCU1,Kolkata Sea,3323627,2019-05-21T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,AVVASHYA CCI LOGISTICS PVT LTD,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),508300.0,KGS,61.90050812512296,31464028.28,0.87000011419709,442221.0580463809,6130766.2,2G,Cartagena,USD,N A,N/A,0.823674,H,1,5fc3c90d6e32f1a208ea44ef
1234CAC5-1C48-4EFB-8E15-211AA29666E5,INCCU1,Kolkata Sea,3323627,2019-05-21T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAGCC0275LCH001,AVVASHYA CCI LOGISTICS PVT LTD,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN (PVC-440-25),6500.0,KGS,61.90073384615385,402354.77,0.870003286664144,5655.021363316936,78398.8,2G,Cartagena,USD,N A,N/A,0.823677,H,1,5fc3c90d6e32f1a208ea44f0
1234CAC5-1C48-4EFB-8E15-211AA29666E5,INCCU1,Kolkata Sea,3323021,2019-05-21T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESINPVC-440-650,520000.0,KGS,61.9005,32188260.0,0.87,452399.99999999994,8927414.0,2G,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA, AUTOPISTA SUR #71-75PBX:(57 1) 782 50 60, FAX:(57 1) 78250 73, APARTADO : 14451, BOGOTA D.C. COLOMBIA",0.87,H,1,5fc3c90d6e32f1a208ea2fc2
8E9E2595-0CE5-4469-B1D0-86C86B764DE7,INCCU1,Kolkata Sea,3437788,2019-05-29T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESINPVC-440-25,520000.0,KGS,58.343,30338360.0,0.82,426399.99999999994,8414344.2,2G,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA, AUTOPISTA SUR #71-75PBX:(57 1) 782 50 60, FAX:(57 1) 78250 73, APARTADO : 14451, BOGOTA D.C. COLOMBIA",0.82,H,1,5fc3c94225e29d209e05ee3e
8E9E2595-0CE5-4469-B1D0-86C86B764DE7,INCCU1,Kolkata Sea,3464910,2019-05-31T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESINPVC-440-650,520000.0,KGS,58.343,30338360.0,0.82,426399.99999999994,8414344.2,2G,Cartagena,USD,N A,N/A,0.82,H,1,5fc3c94525e29d209e06686d
8E9E2595-0CE5-4469-B1D0-86C86B764DE7,INCCU1,Kolkata Sea,3434316,2019-05-29T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESINPVC-440-650,520000.0,KGS,58.343,30338360.0,0.82,426399.99999999994,8414344.2,2G,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA, AUTOPISTA SUR #71-75PBX:(57 1) 782 50 60, FAX:(57 1) 78250 73, APARTADO : 14451, BOGOTA D.C. COLOMBIA",0.82,H,1,5fc3c94225e29d209e05cb03
8E9E2595-0CE5-4469-B1D0-86C86B764DE7,INCCU1,Kolkata Sea,3435125,2019-05-29T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESINPVC-440-650,520000.0,KGS,58.343,30338360.0,0.82,426399.99999999994,8414344.2,2G,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,"OFICINA BOGOTA, AUTOPISTA SUR #71-75PBX:(57 1) 782 50 60, FAX:(57 1) 78250 73, APARTADO : 14451, BOGOTA D.C. COLOMBIA",0.82,H,1,5fc3c94225e29d209e05cb8e
1A3324CB-F1BA-4D6B-A9B0-77522CA947A9,INNSA1,Nhava Sheva Sea,2726825,2019-04-05T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERSNARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-650 -,520.0,MT,62157.74998076923,32322029.99,894.999999723099,465399.9998560115,8964514.9,2G,NULL,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COLOMBIA COLOMBIA,871.745865,H,1,5fc3c421429edc1e4fd38785
AA92ECA5-9899-4726-BDCE-3558DF0B432D,INNSA1,Nhava Sheva Sea,4674022,2019-08-28T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERS NARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-650,520.0,MT,58917.00001923077,30636840.01,820.0000002676517,426400.0001391789,6121240.6,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COL OMBIA COLOMBIA,798.914558,H,NULL,5fc3d132cb4567a6478d752a
164934BA-4283-4C14-AAD7-BBE213AD42CD,INNSA1,Nhava Sheva Sea,4622572,2019-08-24T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAAFR0502JCH001,NULL,COLOMBIA,39041020,PRIME VIRGIN PVC SUSPENSION HOMOPOLYMER RESIN GRADE PVC-35-650,346.893,MT,58557.74999783796,20313273.57,814.999999969909,282717.7949895616,4058592.1,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A,S ZONA INDUSTRIAL DE MAMONAL KM 8CARTAGENA COLOMBIA COLOMBIA,815.0,H,NULL,5fc3d08574e59f051a4db43a
164934BA-4283-4C14-AAD7-BBE213AD42CD,INNSA1,Nhava Sheva Sea,4622572,2019-08-24T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",AAAFR0502JCH001,NULL,COLOMBIA,39041020,PRIME VIRGIN PVC SUSPENSION HOMOPOLYMER RESIN GRADE PVC-35-650,121.107,MT,58557.747033614905,7091753.07,814.999958714195,98702.20000000001,2197025.1,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A,S ZONA INDUSTRIAL DE MAMONAL KM 8CARTAGENA COLOMBIA COLOMBIA,814.999959,H,NULL,5fc3d08574e59f051a4db43b
164934BA-4283-4C14-AAD7-BBE213AD42CD,INNSA1,Nhava Sheva Sea,4614618,2019-08-23T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERS NARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-650,13.558,MT,62509.49992624281,847503.8,869.9999989734561,11795.459986082116,169331.3,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COL OMBIA COLOMBIA,848.289269,H,NULL,5fc3d08474e59f051a4d8e58
164934BA-4283-4C14-AAD7-BBE213AD42CD,INNSA1,Nhava Sheva Sea,4614618,2019-08-23T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERS NARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 35-650,506.442,MT,62509.499389861034,31657435.89,869.9999915081564,440604.53569937375,6325155.7,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COL OMBIA COLOMBIA,848.289261,H,NULL,5fc3d08474e59f051a4d8e5a
164934BA-4283-4C14-AAD7-BBE213AD42CD,INMAA1,Chennai Sea,4628330,2019-08-24T00:00:00,3209004820,PROMINANCE WINDOW SYSTEMS,"2/431 432, NATHA KAATU PIRIVU, THEKKALUR POST, AVINASHI TALUK",COIMBATORE DIST/TAMIL NADU,NULL,NULL,COLOMBIA,39041020,POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER RESIN.,19500.0,KG,62.509468717948714,1218934.64,0.8699995646200239,16964.991510090465,377625.9,NULL,NULL,USD,MEXICHEM RESINAS COLOMBIA S A S,"ZONA INDUSTRIAL DE MAMONAL KM 8PBX: (571) 7825060CARTAGENA, 7825060 COLOMBIA",0.815417,H,NULL,5fc3d09474e59f051a50f5b0
164934BA-4283-4C14-AAD7-BBE213AD42CD,INSAJ6,Tumb ICD,4577392,2019-08-21T00:00:00,0395022886,AVI GLOBAL PLAST PRIVATE LIMITED,"49, MAROL CO.OP.INDUSTRIAL ESTATE, M.V.ROAD, ANDHERI-(EAST)",MUMBAI.MAHARASHTRA,AAHCB3777FCH002,NULL,COLOMBIA,39041020,PVC 40-650 POLYVINYL CHLORIDE SUSPENSION HOMOPOLYMER RESIN,26000.0,KG,61.79097230769231,1606565.28,0.8599996145816605,22359.989979123176,497713.9,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,N/A,0.83906,H,NULL,5fc3d09774e59f051a5163a2
164934BA-4283-4C14-AAD7-BBE213AD42CD,INSAJ6,Tumb ICD,4577392,2019-08-21T00:00:00,0395022886,AVI GLOBAL PLAST PRIVATE LIMITED,"49, MAROL CO.OP.INDUSTRIAL ESTATE, M.V.ROAD, ANDHERI-(EAST)",MUMBAI.MAHARASHTRA,AAHCB3777FCH002,NULL,COLOMBIA,39041020,PVC 35-650 POLYVINYL CHLORIDE SUSPENSION HOMOPOLYMER RESIN,26000.0,KG,61.79097230769231,1606565.28,0.8599996145816605,22359.989979123176,497713.9,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A S,N/A,0.83906,H,NULL,5fc3d09774e59f051a5163a6
8F7E3F32-DE95-46F0-B9EA-094585E29FAB,INNSA1,Nhava Sheva Sea,4468436,2019-08-13T00:00:00,0388076674,THE SUPREME INDUSTRIES LIMITED,612 RAHEJA CHAMBERS NARIMAN POINT,"MUMBAI, MAHARASHTRA",AAHCS9472NCH001,NULL,COLOMBIA,39041020,PVC RESIN SUSPENSION GRADE 500-625,200.0,MT,60900.0,12180000.0,870.0,174000.0,2433564.0,NULL,Cartagena,USD,MEXICHEM RESINAS COLOMBIA S A,S OFICINA BOGOTA AUTOPISTA SUR# 71-75 APARTADO : 14451 BOGOTA D.C. COL OMBIA COLOMBIA,848.22775,H,NULL,5fc3cf592545155495846d9e
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER - RESIN),26000.0,KGS,56.41647269230769,1466828.29,0.8099996079297587,21059.989806173726,293072.3,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db4607
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER - RESIN),26000.0,KGS,56.41647269230769,1466828.29,0.8099996079297587,21059.989806173726,293072.3,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db4608
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER - RESIN),13000.0,KGS,56.41668769230769,733416.94,0.8100026947926444,10530.035032304377,146536.7,2G,NULL,USD,N A,N/A,0.789073,H,1,5fc3cdb96fb79b2104db4609
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER - RESIN),13000.0,KGS,56.416473076923076,733414.15,0.8099996134518747,10529.994974874371,146536.2,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db460a
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),26000.0,KGS,56.41647269230769,1466828.29,0.8099996079297587,21059.989806173726,293072.3,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db460b
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),3295.0,KGS,56.41647344461305,185892.28,0.8099996187309841,2668.9487437185926,37141.3,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db460e
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER - RESIN),13000.0,KGS,56.416473076923076,733414.15,0.8099996134518747,10529.994974874371,146536.2,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db460f
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),13000.0,KGS,56.416473076923076,733414.15,0.8099996134518747,10529.994974874371,146536.2,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db4610
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER - RESIN),26000.0,KGS,56.41647269230769,1466828.29,0.8099996079297587,21059.989806173726,293072.3,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db4611
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),26000.0,KGS,56.41647269230769,1466828.29,0.8099996079297587,21059.989806173726,293072.3,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db4612
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),5200.0,KGS,56.41654423076923,293366.03,0.8100006350433486,4212.003302225413,58614.5,2G,NULL,USD,N A,N/A,0.789071,H,1,5fc3cdb96fb79b2104db4614
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),14300.0,KGS,56.41654405594405,806756.58,0.8100006325332957,11583.009045226128,161190.0,2G,NULL,USD,N A,N/A,0.789071,H,1,5fc3cdb96fb79b2104db4616
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),11700.0,KGS,56.41647264957265,660072.73,0.8099996073161901,9476.995405599424,131882.5,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db4617
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYMER - RESIN),18703.0,KGS,56.41647275838101,1055157.29,0.8099996088784064,15149.422684852834,210820.4,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db4618
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),15600.0,KGS,56.416544230769226,880098.09,0.8100006350433485,12636.009906676238,175843.6,2G,NULL,USD,N A,N/A,0.789071,H,1,5fc3cdb96fb79b2104db4619
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),7297.0,KGS,56.41654378511718,411671.52,0.8100006286448984,5910.574587221823,82252.0,2G,NULL,USD,N A,N/A,0.789071,H,1,5fc3cdb96fb79b2104db461a
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),26000.0,KGS,56.41647269230769,1466828.29,0.8099996079297587,21059.989806173726,293072.3,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db461e
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),26000.0,KGS,56.41647269230769,1466828.29,0.8099996079297587,21059.989806173726,293072.3,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db461f
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),13000.0,KGS,56.416473076923076,733414.15,0.8099996134518747,10529.994974874371,146536.2,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db4620
A9712330-D72F-40C9-95CD-8A8E4BC0F2B0,INNSA1,Nhava Sheva Sea,4245792,2019-07-27T00:00:00,0391155652,PRINCE PIPES AND FITTINGS LIMITED,"RUBY HOUSE, 4TH FLOOR, B-WING, J.K.SAWANT MARG, DADAR WEST","MUMBAI, MAHARASHTRA",NULL,NULL,COLOMBIA,39041020,PVC-440-650 (POLYVINYL CHLORIDE (PVC) SUSPENSION HOMOPOLYME - R RESIN),13000.0,KGS,56.416473076923076,733414.15,0.8099996134518747,10529.994974874371,146536.2,2G,NULL,USD,N A,N/A,0.78907,H,1,5fc3cdb96fb79b2104db4621
